2023-06-12 12:41:21,c4:5b:be:e4:fd:71,2023-06-12 12:41:21,23.25,24.25,24.0,24.0,24.5
2023-06-12 12:41:28,c4:5b:be:e4:fd:71,2023-06-12 12:41:28,23.25,24.5,24.0,24.0,25.5
2023-06-12 12:41:36,c4:5b:be:e4:fd:71,2023-06-12 12:41:36,23.25,24.5,24.0,24.25,26.25
2023-06-12 12:41:43,c4:5b:be:e4:fd:71,2023-06-12 12:41:43,23.25,24.5,24.0,24.5,24.25
2023-06-12 12:41:50,c4:5b:be:e4:fd:71,2023-06-12 12:41:50,23.5,24.5,24.0,24.0,23.5
2023-06-12 12:41:58,c4:5b:be:e4:fd:71,2023-06-12 12:41:58,23.25,24.5,24.0,24.0,23.75
2023-06-12 12:42:05,c4:5b:be:e4:fd:71,2023-06-12 12:42:05,23.25,24.5,24.0,24.0,23.25
2023-06-12 12:42:12,c4:5b:be:e4:fd:71,2023-06-12 12:42:12,23.25,24.5,24.25,24.0,23.25
2023-06-12 12:42:20,c4:5b:be:e4:fd:71,2023-06-12 12:42:20,23.5,24.75,24.0,23.75,23.25
2023-06-12 12:42:27,c4:5b:be:e4:fd:71,2023-06-12 12:42:27,23.25,24.75,24.0,23.75,23.5
2023-06-12 12:42:34,c4:5b:be:e4:fd:71,2023-06-12 12:42:34,23.5,24.5,24.0,24.0,23.25
2023-06-12 12:42:41,c4:5b:be:e4:fd:71,2023-06-12 12:42:42,23.5,24.5,24.25,24.0,23.25
2023-06-12 12:42:49,c4:5b:be:e4:fd:71,2023-06-12 12:42:49,23.5,24.75,24.25,23.75,23.0
2023-06-12 12:42:56,c4:5b:be:e4:fd:71,2023-06-12 12:42:56,23.5,25.0,24.0,24.0,22.75
2023-06-12 12:43:03,c4:5b:be:e4:fd:71,2023-06-12 12:43:03,23.5,24.75,24.25,23.75,23.5
2023-06-12 12:43:11,c4:5b:be:e4:fd:71,2023-06-12 12:43:11,23.5,24.75,24.25,23.75,23.5
2023-06-12 12:43:18,c4:5b:be:e4:fd:71,2023-06-12 12:43:18,23.5,24.75,24.25,24.0,23.0
2023-06-12 12:43:25,c4:5b:be:e4:fd:71,2023-06-12 12:43:25,23.5,24.75,24.0,24.25,22.75
2023-06-12 12:43:33,c4:5b:be:e4:fd:71,2023-06-12 12:43:33,23.5,24.5,22.5,17.0,22.75
2023-06-12 12:43:40,c4:5b:be:e4:fd:71,2023-06-12 12:43:40,23.5,24.5,23.75,24.5,22.5
2023-06-12 12:43:47,c4:5b:be:e4:fd:71,2023-06-12 12:43:47,23.5,24.5,23.75,24.25,22.5
2023-06-12 12:43:55,c4:5b:be:e4:fd:71,2023-06-12 12:43:55,23.5,24.25,23.5,24.5,22.5
2023-06-12 12:44:02,c4:5b:be:e4:fd:71,2023-06-12 12:44:02,23.25,14.5,-4.25,14.75,22.5
2023-06-12 12:44:09,c4:5b:be:e4:fd:71,2023-06-12 12:44:09,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:44:16,c4:5b:be:e4:fd:71,2023-06-12 12:44:17,23.25,24.25,23.75,24.25,22.75
2023-06-12 12:44:24,c4:5b:be:e4:fd:71,2023-06-12 12:44:24,23.25,24.25,23.75,24.25,22.75
2023-06-12 12:44:31,c4:5b:be:e4:fd:71,2023-06-12 12:44:31,23.25,24.25,23.75,24.5,22.75
2023-06-12 12:44:38,c4:5b:be:e4:fd:71,2023-06-12 12:44:39,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:44:46,c4:5b:be:e4:fd:71,2023-06-12 12:44:46,23.25,24.25,23.5,24.25,22.5
2023-06-12 12:44:53,c4:5b:be:e4:fd:71,2023-06-12 12:44:53,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:45:00,c4:5b:be:e4:fd:71,2023-06-12 12:45:01,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:45:08,c4:5b:be:e4:fd:71,2023-06-12 12:45:08,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:45:15,c4:5b:be:e4:fd:71,2023-06-12 12:45:15,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:45:22,c4:5b:be:e4:fd:71,2023-06-12 12:45:23,23.25,24.25,23.5,24.5,22.25
2023-06-12 12:45:30,c4:5b:be:e4:fd:71,2023-06-12 12:45:30,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:45:37,c4:5b:be:e4:fd:71,2023-06-12 12:45:37,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:45:44,c4:5b:be:e4:fd:71,2023-06-12 12:45:45,23.25,24.25,23.5,24.5,22.25
2023-06-12 12:45:51,c4:5b:be:e4:fd:71,2023-06-12 12:45:52,23.5,24.0,23.5,24.25,22.25
2023-06-12 12:45:59,c4:5b:be:e4:fd:71,2023-06-12 12:45:59,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:46:06,c4:5b:be:e4:fd:71,2023-06-12 12:46:07,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:46:13,c4:5b:be:e4:fd:71,2023-06-12 12:46:14,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:46:21,c4:5b:be:e4:fd:71,2023-06-12 12:46:21,23.5,24.0,23.5,24.25,22.25
2023-06-12 12:46:28,c4:5b:be:e4:fd:71,2023-06-12 12:46:29,23.5,24.0,23.5,24.25,22.25
2023-06-12 12:46:35,c4:5b:be:e4:fd:71,2023-06-12 12:46:36,23.5,24.25,23.5,24.5,22.25
2023-06-12 12:46:43,c4:5b:be:e4:fd:71,2023-06-12 12:46:43,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:46:50,c4:5b:be:e4:fd:71,2023-06-12 12:46:51,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:46:57,c4:5b:be:e4:fd:71,2023-06-12 12:46:58,23.5,24.25,23.5,24.25,22.25
2023-06-12 12:47:04,c4:5b:be:e4:fd:71,2023-06-12 12:47:05,23.5,24.25,23.5,24.25,22.25
2023-06-12 12:47:12,c4:5b:be:e4:fd:71,2023-06-12 12:47:13,23.25,24.0,23.5,24.25,22.5
2023-06-12 12:47:19,c4:5b:be:e4:fd:71,2023-06-12 12:47:20,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:47:26,c4:5b:be:e4:fd:71,2023-06-12 12:47:27,23.5,24.25,23.5,24.25,22.25
2023-06-12 12:47:34,c4:5b:be:e4:fd:71,2023-06-12 12:47:35,23.5,24.25,23.5,24.25,22.25
2023-06-12 12:47:41,c4:5b:be:e4:fd:71,2023-06-12 12:47:42,23.5,24.0,23.75,24.25,22.5
2023-06-12 12:47:48,c4:5b:be:e4:fd:71,2023-06-12 12:47:49,23.5,24.0,23.5,24.25,22.25
2023-06-12 12:47:56,c4:5b:be:e4:fd:71,2023-06-12 12:47:57,23.5,24.0,23.5,24.5,22.25
2023-06-12 12:48:03,c4:5b:be:e4:fd:71,2023-06-12 12:48:04,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:48:10,c4:5b:be:e4:fd:71,2023-06-12 12:48:11,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:48:17,c4:5b:be:e4:fd:71,2023-06-12 12:48:19,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:48:25,c4:5b:be:e4:fd:71,2023-06-12 12:48:26,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:48:32,c4:5b:be:e4:fd:71,2023-06-12 12:48:33,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:48:39,c4:5b:be:e4:fd:71,2023-06-12 12:48:41,23.5,24.25,23.5,24.25,22.25
2023-06-12 12:48:47,c4:5b:be:e4:fd:71,2023-06-12 12:48:48,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:48:54,c4:5b:be:e4:fd:71,2023-06-12 12:48:55,23.5,24.25,23.75,24.25,22.5
2023-06-12 12:49:01,c4:5b:be:e4:fd:71,2023-06-12 12:49:03,23.5,24.25,23.75,24.5,22.25
2023-06-12 12:49:09,c4:5b:be:e4:fd:71,2023-06-12 12:49:10,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:49:16,c4:5b:be:e4:fd:71,2023-06-12 12:49:17,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:49:23,c4:5b:be:e4:fd:71,2023-06-12 12:49:25,23.25,24.25,23.75,24.25,22.25
